C,D,E,F,G,H,I,K,N,O,R,S,T,U,V,W,Y,Z
0,24.89,47.5,23.2642857143,48.7,26.56,43.5,45.59,14.7057142857,55.3685714286,26.29,54.5,24,47.2,15.6,749.1,3,40
0,24.89,47.5,23.2,48.736,26.5428571429,43.5,45.59,14.652,55.32,26.29,54.4333333333,24,47.2,15.5166666667,749.05,3,40
0,24.89,47.5,23.2,48.79,26.54,43.5,45.5,14.4214285714,54.8814285714,26.29,54.4,24,47.2,15.4333333333,749,3,40
0,24.8233333333,47.4333333333,23.1875,48.845,26.5714285714,43.5642857143,45.5,14.3,55.29,26.2,54.3633333333,24.0285714286,47.2257142857,15.35,748.95,3,40
0,24.8233333333,47.4333333333,23.1,48.92,26.6,43.554,45.5,14.2371428571,55.5085714286,26.2,54.1566666667,24.04,47.334,15.2666666667,748.9,3,40
0,24.79,47.4,23.1,48.9571428571,26.6,43.545,45.48,14.19,55.74,26.2,53.8633333333,24.0142857143,47.2671428571,15.1833333333,748.85,3,40
0,24.79,47.3266666667,23.1,49,26.5666666667,43.5,45.4,14.19,55.9071428571,26.2,53.6566666667,24.06,47.254,15.1,748.8,3,40
0,24.79,47.29,23.1,49.0514285714,26.55,43.5,45.4,14.234,56.58,26.2,53.56,24.05,47.23125,15.0166666667,748.8166666667,3,40
0,24.79,47.29,23.08,49.09,26.6,43.554,45.4,14.3514285714,56.8285714286,26.2,53.5,24.0714285714,47.2328571429,14.9333333333,748.8333333333,3,40
0,24.79,47.29,23,49.09,26.6,43.5,45.4,14.412,57.058,26.1333333333,53.3633333333,24,47.09,14.85,748.85,3,40
0,24.79,47.29,23,49.134,26.6,43.5,45.4,14.5375,57.23375,26.2,53.23,24.0428571429,47.1371428571,14.7666666667,748.8666666667,3,40
0,24.79,47.29,22.9842857143,49.2514285714,26.6,43.5,45.4,14.6,57.29,26.1666666667,53.06,24.1,47.178,14.6833333333,748.8833333333,3,40
0,24.79,47.29,22.934,49.29,26.6,43.5,45.4,14.6,57.29,26.1666666667,53,24.0285714286,47.09,14.6,748.9,3,40
0,24.79,47.29,22.89,49.29,26.66,43.5,45.4,14.6,57.3671428571,26.1,52.79,24.04,47.134,14.6,748.9,2.8333333333,40
0,24.79,47.29,22.89,49.4,26.6428571429,43.4428571429,45.4,14.6,57.5,26.1,52.73,24.0857142857,47.0928571429,14.6,748.9,2.6666666667,40
0,24.7,47.29,22.89,49.4,26.6666666667,43.4,45.4,14.6257142857,57.5257142857,26.1,52.56,24.02,47.018,14.6,748.9,2.5,40
0,24.7,47.29,22.89,49.4,26.7,43.4,45.4,14.654,57.656,26.1,52.5,24.0285714286,47.0257142857,14.6,748.9,2.3333333333,40
0,24.745,47.29,22.89,49.4714285714,26.7,43.4,45.4,14.6771428571,57.6842857143,26.0666666667,52.4,24.06,47.054,14.6,748.9,2.1666666667,40
0,24.7,47.29,22.89,49.5,26.7,43.4,45.4,14.712,57.718,26.0666666667,52.3266666667,24.0571428571,47.0514285714,14.6,748.9,2,40
0,24.7,47.29,22.8185714286,49.4414285714,26.7,43.4,45.4,14.8,57.7257142857,26.1,52.2,24.06,47.054,14.5833333333,748.85,2,38.1666666667
0,24.7,47.29,22.83,49.536,26.7,43.4,45.4,14.8,57.736,26.0333333333,52.2,24.0285714286,47.0514285714,14.5666666667,748.8,2,36.3333333333
0,24.7,47.29,22.79,49.5,26.7,43.345,45.4,14.8771428571,57.97,26.1,52.06,24.1,47.2,14.55,748.75,2,34.5
0,24.6333333333,47.23,22.79,49.59,26.7,43.29,45.4,14.89,58,26.0333333333,52,24.0714285714,47.1685714286,14.5333333333,748.7,2,32.6666666667
0,24.7,47.3633333333,22.79,49.6057142857,26.7,43.29,45.4,14.9371428571,57.9714285714,26.05,51.9,24.1,47.2,14.5166666667,748.65,2,30.8333333333
0,24.6666666667,47.26,22.79,49.7,26.7,43.3214285714,45.425,15,58,26.0666666667,51.9,24.1,47.1685714286,14.5,748.6,2,29
0,24.6,47.26,22.79,49.7,26.7,43.4,45.4714285714,14.9057142857,58,26,51.9,24.06,47.156,14.55,748.5833333333,2.1666666667,27.8333333333
0,24.6,47.29,22.79,49.7,26.7,43.4,45.4,14.956,58,26,51.79,24.0428571429,47.09,14.6,748.5666666667,2.3333333333,26.6666666667
0,24.6666666667,47.3633333333,22.7257142857,49.7514285714,26.65,43.4,45.4,14.9685714286,58,26,51.79,24.1,47.156,14.65,748.55,2.5,25.5
0,24.6,47.29,22.79,49.79,26.7,43.4,45.4,14.89,57.916,26,51.79,24.1,47.1214285714,14.7,748.5333333333,2.6666666667,24.3333333333
0,24.6,47.29,22.75625,49.79,26.7,43.4,45.4285714286,14.8228571429,57.6628571429,26,51.73,24.1,47.09,14.75,748.5166666667,2.8333333333,23.1666666667
0,24.6,47.29,22.7257142857,49.79,26.7,43.4428571429,45.5,14.652,57.318,26,51.7,24.0571428571,47.09,14.8,748.5,3,22
0,24.6,47.29,22.7,49.79,26.736,43.4,45.5,14.3957142857,56.4971428571,26,51.6266666667,24.1,47.09,14.7666666667,748.4833333333,2.8333333333,22.1666666667
0,24.6,47.29,22.7,49.7128571429,26.7128571429,43.4,45.46,14.154,55.96,25.9266666667,51.2266666667,24.0571428571,47.0514285714,14.7333333333,748.4666666667,2.6666666667,22.3333333333
0,24.6,47.3633333333,22.754,49.678,26.7,43.4,45.4285714286,13.9514285714,56.1228571429,26,51.5,24.1,47.09,14.7,748.45,2.5,22.5
0,24.6,47.53,22.7642857143,49.7642857143,26.7,43.3,45.4,13.83,56.4966666667,25.89,50.9666666667,24.1,47.2385714286,14.6666666667,748.4333333333,2.3333333333,22.6666666667
10,24.6,47.79,22.736,50.09,26.56,43.09,45.2985714286,13.7842857143,56.7814285714,25.89,50.9,24.1,47.2,14.6333333333,748.4166666667,2.1666666667,22.8333333333
0,24.7,47.9666666667,22.79,50.0128571429,26.4371428571,43.09,45.245,13.7685714286,57.1942857143,25.89,50.6633333333,24.1,47.298,14.6,748.4,2,23
0,24.7,47.9,22.79,50,26.39,43.036,45.3085714286,13.89,57.67,25.89,50.53,24.1,47.2642857143,14.55,748.4166666667,2.1666666667,23.1666666667
0,24.7,47.9,22.8614285714,50.0385714286,26.3614285714,43,45.356,14.1214285714,58.1228571429,25.89,50.43,24.1,47.2,14.5,748.4333333333,2.3333333333,23.3333333333
0,24.7,47.79,22.89,50,26.29,42.975,45.4,14.516,58.46,25.89,50.1566666667,24.1,47.1371428571,14.45,748.45,2.5,23.5
0,24.7,47.79,22.9842857143,49.9857142857,26.2257142857,42.9714285714,45.44,14.9242857143,58.5257142857,25.79,49.8633333333,24.08,47.072,14.4,748.4666666667,2.6666666667,23.6666666667
0,24.7,47.7,23.02,49.834,26.2,43,45.5385714286,15.336,58.46,25.79,49.6566666667,24.0714285714,47.0642857143,14.35,748.4833333333,2.8333333333,23.8333333333
0,24.76,47.7,23.1,49.79,26.1428571429,43,45.5,15.4671428571,57.9814285714,25.79,49.4666666667,24.1,47.09,14.3,748.5,3,24
0,24.7,47.76,23.1,49.7,26.1,43,45.5642857143,15.618,57.534,25.79,49.3266666667,24.0428571429,47.0385714286,14.3166666667,748.5333333333,3.1666666667,23.6666666667
0,24.7,47.76,23.1,49.7,26.1,43,45.59,15.7214285714,57.09,25.79,49.1,24.02,47.018,14.3333333333,748.5666666667,3.3333333333,23.3333333333
0,24.73,47.79,23.1,49.7,26,43.036,45.6371428571,16,56.82,25.7,48.9666666667,24.1,47.0257142857,14.35,748.6,3.5,23
0,24.79,47.8633333333,23.1,49.7,26,43.1057142857,45.6685714286,16.2242857143,56.6,25.7,48.7666666667,24,47.134,14.3666666667,748.6333333333,3.6666666667,22.6666666667
0,24.73,47.9333333333,23.2,49.59,26,43.2,45.715,16.598,56,25.6666666667,48.5,23.7685714286,47.4514285714,14.3833333333,748.6666666667,3.8333333333,22.3333333333
0,24.79,48,23.2514285714,49.5242857143,26,43.2,45.6942857143,16.9971428571,54.7671428571,25.6,48.4333333333,23.68,47.834,14.4,748.7,4,22
0,24.76,48.03,23.332,49.4,26,43.2,45.7,17.29,52.016,25.5,48.3633333333,23.5714285714,47.94,14.6,748.7333333333,3.6666666667,25
0,24.76,48.1633333333,23.6,49.4,26,43.2,45.6428571429,17.4657142857,51.1385714286,25.5,48.3633333333,23.456,48.334,14.8,748.7666666667,3.3333333333,28
0,24.79,48.3266666667,24.656,48.62,26.0571428571,43.1057142857,45.718,18.292,50.178,25.4633333333,48.6933333333,23.3328571429,48.7971428571,15,748.8,3,31
0,24.79,48.4,25.41,46.6842857143,26.1,43.09,45.6942857143,19.1428571429,43.39,25.39,49.0266666667,23.35,49.058,15.2,748.8333333333,2.6666666667,34
0,24.79,48.3633333333,25.834,45.51,26.1,43.09,45.59,19.176,40.056,25.39,49.7,23.4971428571,49.5657142857,15.4,748.8666666667,2.3333333333,37
0,24.79,48.3633333333,26.6657142857,44.2042857143,26,43.49,45.4557142857,19.65,36.9985714286,25.3233333333,49.76,23.6,50.21,15.6,748.9,2,40
0,24.79,48.59,26.754,43.554,25.6385714286,44.01,45.316,19.934,33.658,25.39,49.76,23.6571428571,49.7371428571,15.8666666667,748.8666666667,1.8333333333,40
0,24.79,48.6633333333,26.6725,43.9075,25.37,44.796,45.1214285714,20.0257142857,32.6371428571,25.3233333333,49.5666666667,23.718,49.4,16.1333333333,748.8333333333,1.6666666667,40
0,24.79,49.095,26.9528571429,44.1385714286,25.2257142857,45.5928571429,44.96,20.434,30.076,25.3233333333,49.3633333333,23.7257142857,49.1214285714,16.4,748.8,1.5,40
0,24.7,49.5966666667,27.138,44.46,25.16,46.334,44.8371428571,20.6271428571,28.6242857143,25.39,49.23,23.79,49.2,16.6666666667,748.7666666667,1.3333333333,40
0,24.76,49.99,27.3614285714,44.7285714286,25.1,46.6,44.736,20.872,27.276,25.3233333333,49.3266666667,23.79,49.2128571429,16.9333333333,748.7333333333,1.1666666667,40
0,24.79,50.36,27.39,44.38,25.12,46.86,44.6214285714,21.12375,26.53,25.3233333333,49.4,23.79,49.27875,17.2,748.7,1,40
0,24.79,50.4333333333,27.39,44.4128571429,25.1714285714,46.8214285714,44.5,21.3928571429,23.4214285714,25.29,49.5,23.81,49.218,17.3666666667,748.6833333333,1,38.1666666667
0,24.79,50.5666666667,27.292,44.736,25.1,47.036,44.4142857143,21.5,21.274,25.29,49.5,23.89,49.29,17.5333333333,748.6666666667,1,36.3333333333
0,24.79,50.7,27.1,44.5957142857,25.1,47.1528571429,44.654,21.7814285714,19.4842857143,25.29,49.59,23.89,49.254,17.7,748.65,1,34.5
10,24.79,50.6333333333,27.2,44.08,25.1,47.16,45.5357142857,22.24,16.876,25.29,49.59,23.89,48.9685714286,17.8666666667,748.6333333333,1,32.6666666667
0,24.79,50.5,27.3857142857,43.5814285714,25.1714285714,46.9828571429,45.9,22.8528571429,13.5214285714,25.29,49.345,23.89,48.616,18.0333333333,748.6166666667,1,30.8333333333
0,24.79,50.4666666667,27.6,42.796,25.33,47.054,45.6785714286,23.874,8.28,25.29,49.1633333333,23.89,48.3971428571,18.2,748.6,1,29
0,24.79,50.1933333333,27.5714285714,42.2957142857,25.4528571429,46.8671428571,45.4,23.8671428571,6.5814285714,25.29,49.03,23.79,48,18.55,748.55,1,30.8333333333
0,24.79,49.93,27.39,42.09,25.52,46.616,45.2385714286,23.7,6.472,25.29,48.9,23.79,48,18.9,748.5,1,32.6666666667
0,24.8566666667,49.73,27.39,41.9185714286,25.6,46.3971428571,45.29,23.9714285714,5.81,25.29,48.8266666667,23.79,47.98,19.25,748.45,1,34.5
0,24.89,49.4666666667,27.39,41.652,25.7,46.156,45.1371428571,24.35,2.374,25.29,48.76,23.79,47.8428571429,19.6,748.4,1,36.3333333333
0,24.89,49.2666666667,27.39,41.3714285714,25.7,45.8928571429,44.958,24.2228571429,1.4128571429,25.29,48.6266666667,23.83,47.7,19.95,748.35,1,38.1666666667
0,24.89,48.9666666667,27.5,40.9,25.718,45.714,44.7642857143,24.16,1.656,25.29,48.4666666667,23.89,47.7771428571,20.3,748.3,1,40
0,24.89,48.7666666667,27.4057142857,40.7928571429,25.79,45.5257142857,44.656,24.0257142857,1.2257142857,25.29,48.4,23.912,47.79,20.3833333333,748.25,1,40
0,25,48.56,27.33,40.7,25.815,45.30875,44.50875,23.7,1.6,25.29,48.3633333333,23.9214285714,47.7257142857,20.4666666667,748.2,1,40
0,25,48.4333333333,27.3185714286,40.7,25.85,45.09,44.3371428571,23.7128571429,2.9142857143,25.29,48.23,23.934,47.59,20.55,748.15,1,40
0,25,48.26,27.39,40.59,25.8757142857,44.9557142857,44.29,23.81,2.7,25.29,48.2,24,47.7357142857,20.6333333333,748.1,1,40
0,25.025,48.1175,27.3328571429,40.5257142857,25.89,44.878,44.29,24.0685714286,3.01,25.29,48.2,24,47.856,20.7166666667,748.05,1,40
0,25.1,48.2966666667,27.272,40.656,25.89,44.7257142857,44.29,24.5,1.374,25.29,48.26,24,47.9428571429,20.8,748,1,40
0,25.1,48.26,27.2,40.7257142857,25.89,44.7,44.2514285714,25.01,1.3285714286,25.3566666667,48.4,24,47.856,20.9666666667,747.95,1.1666666667,40
0,25.1,48.1266666667,27.16,40.9,25.9528571429,44.91,44.236,25.536,1,25.4266666667,48.73,24,47.8842857143,21.1333333333,747.9,1.3333333333,40
0,25.2,48.06,27.1,41.0528571429,26,44.98,44.2385714286,25.6714285714,1,25.6333333333,48.8633333333,24,47.878,21.3,747.85,1.5,40
0,25.26,48,27.1,41.2,26,44.9,44.2,25.676,1,25.7,48.8633333333,24,47.6942857143,21.4666666667,747.8,1.6666666667,40
0,25.29,47.8633333333,27.0714285714,41.2,26,44.79,44.1371428571,25.4385714286,1,25.76,48.79,24,47.5,21.6333333333,747.75,1.8333333333,40
0,25.29,47.79,27,41.2,26,44.7385714286,44.09,25.12,1,25.79,49.03,24.0142857143,47.5928571429,21.8,747.7,2,40
0,25.3233333333,47.6633333333,26.93125,40.96625,26.02,44.7,44.09,25.5142857143,1,25.8566666667,49.2233333333,24.04,47.58,21.8333333333,747.65,2.1666666667,40
0,25.39,47.53,26.9528571429,41.1228571429,26.1,44.6214285714,44.054,25.5,1,26,49.55,24.0125,47.41125,21.8666666667,747.6,2.3333333333,40
0,25.5,47.4666666667,26.934,40.972,26.1,44.5,43.9428571429,25.4385714286,1,26,49.1633333333,24.1,47.2642857143,21.9,747.55,2.5,40
0,25.5,47.3266666667,26.89,40.7,26.1,44.4857142857,43.834,25.156,1,26,48.9633333333,24.1,47.09,21.9333333333,747.5,2.6666666667,40
0,25.5,47.1633333333,26.89,40.7,26.1,44.4,43.79,24.945,1,26.1,48.76,24.1,47.1057142857,21.9666666667,747.45,2.8333333333,40
0,25.5666666667,46.9633333333,26.8328571429,40.6057142857,26.1285714286,44.3214285714,43.7,25.0942857143,1,26.1,48.6266666667,24.1,47.116,22,747.4,3,40
0,25.6,46.79,26.83,40.59,26.2,44.2,43.6371428571,25.254,1,26.23,48.5,24.1,46.9714285714,22.2833333333,747.3166666667,3,40
0,25.6,46.79,26.7257142857,40.6214285714,26.2,44.1842857143,43.59,25.35,1,26.29,48.4333333333,24.1,46.9,22.5666666667,747.2333333333,3,40
0,25.6,46.7,26.6,40.874,26.2,44.09,43.6214285714,25.316,1.1,26.3233333333,48.59,24.1,47.1285714286,22.85,747.15,3,40
0,25.6,46.7,26.6,41.1271428571,26.2,44.09,43.736,24.7957142857,2.8357142857,26.3233333333,48.7233333333,24.1,47.56,23.1333333333,747.0666666667,3,40
0,25.6,46.7,26.6,41.376,26.2,44.036,43.91,24.6,4.234,26.39,49.1266666667,24.1,48.1214285714,23.4166666667,746.9833333333,3,40
0,25.6,46.76,26.5714285714,41.5957142857,26.2,44.09,44.018,24.5857142857,3.8528571429,26.4633333333,49.26,24.1,48.536,23.7,746.9,3,40
0,25.6333333333,46.8266666667,26.456,41.834,26.2,44.054,44.09,24.376,3.436,26.5,49.4,24.1,48.9485714286,23.5333333333,746.85,2.8333333333,40
0,25.675,47.175,26.3757142857,42.7085714286,26.2,44.09,44.2,24.1,2.6528571429,26.5,49.4,24.06,48.998,23.3666666667,746.8,2.6666666667,40
0,25.5333333333,48.3333333333,26.196,44.532,26.2,44.28,44.3828571429,23.956,4.874,26.5,49,24.1,48.6214285714,23.2,746.75,2.5,40
0,25.5,49.2266666667,25.8928571429,46.1242857143,26.2,44.8257142857,44.898,23.8057142857,5.4542857143,26.5,49.06,24.1,48.254,23.0333333333,746.7,2.3333333333,40
0,25.5,49.7666666667,25.66,47.28,26.18,45.314,45.64125,23.46,6.696,26.6,49.2666666667,24.1,48.1371428571,22.8666666667,746.65,2.1666666667,40
0,25.4633333333,50.53,25.4514285714,48.6371428571,26.175,45.855,46.6214285714,22.8957142857,8.8571428571,26.6,49.5266666667,24.1,48.076,22.7,746.6,2,40
0,25.4633333333,50.79,25.456,48.936,26.2,46.4657142857,47.476,22.12,12.67,26.6,50.1,24.1,48.2257142857,22.5833333333,746.5333333333,1.8333333333,40
0,25.5,50.9666666667,25.5285714286,48.3242857143,26.2,46.634,47.8942857143,21.6385714286,15.52,26.6666666667,50.7666666667,24.1,48.4,22.4666666667,746.4666666667,1.6666666667,40
0,25.5,50.9666666667,25.6,48.014,26.2385714286,46.6685714286,48.174,21.214,18.478,26.7,51.3,24.1,48.6128571429,22.35,746.4,1.5,40
0,25.4266666667,50.9,25.5428571429,47.8371428571,26.254,46.678,48.29,20.4971428571,24.5828571429,26.76,51.5,24.12,48.976,22.2333333333,746.3333333333,1.3333333333,40
0,25.4266666667,50.9,25.5,47.79,26.29,46.59,47.916,18.59,31.734,26.79,51.35,24.1285714286,49.6428571429,22.1166666667,746.2666666667,1.1666666667,40
0,25.4266666667,51.3633333333,25.5,47.6942857143,26.29,46.5,47.5842857143,17.7085714286,34.3528571429,26.7,50.3333333333,24.1,49.356,22,746.2,1,40
0,25.4266666667,50.9633333333,25.5,47.5,26.29,46.3985714286,47.316,17.236,36.772,26.6333333333,49.8,24.1,49.2228571429,21.3833333333,746.1333333333,1.6666666667,40
0,25.5,50.6633333333,25.4842857143,47.4428571429,26.29,46.214,47.1214285714,16.9214285714,37.9542857143,26.6,49.4,24.1,49.09,20.7666666667,746.0666666667,2.3333333333,40
0,25.5,50.53,25.39,47.378,26.29,46.0642857143,47.054,16.754,38.79,26.6,49.4,24.1,49.0642857143,20.15,746,3,40
0,25.5,50.3333333333,25.3614285714,47.29,26.29,45.96,46.9271428571,16.5857142857,38.5371428571,26.7,49.4633333333,24.1,49,19.5333333333,745.9333333333,3.6666666667,40
0,25.5,50.1266666667,25.29,47.2675,26.29,45.8528571429,46.79,16.478,39.076,26.7,49.7966666667,24.1,48.9375,18.9166666667,745.8666666667,4.3333333333,40
0,25.5,49.8333333333,25.1,47.2,26.31,45.834,46.7257142857,16.2928571429,41.0671428571,26.7,50.1933333333,24.1,48.8371428571,18.3,745.8,5,40
10,25.5,49.6266666667,25.1,47.2128571429,26.3185714286,45.7257142857,46.59,16.2,42.976,26.7,50.5266666667,24.08,48.772,18.2666666667,745.75,4.3333333333,40
0,25.5,49.5666666667,25.04,47.312,26.35,45.59,46.5385714286,16.1375,44.32125,26.7,50.86,24,48.7,18.2333333333,745.7,3.6666666667,40
0,25.5,49.6266666667,24.9214285714,47.4,26.2385714286,45.59,46.48,16.17,45.0771428571,26.7,50.8,24,48.656,18.2,745.65,3,40
0,25.5,49.345,24.89,47.4,26.2,45.572,46.3685714286,16.29,44.414,26.7,50.5966666667,23.9842857143,48.5242857143,18.1666666667,745.6,2.3333333333,40
0,25.5,49.2,24.8042857143,47.4,26.2,45.5,46.254,16.29,44.1371428571,26.7,51.1966666667,23.934,48.4,18.1333333333,745.55,1.6666666667,40
0,25.5,49.1266666667,24.736,47.42,26.2,45.5,46.2,16.16,44.79,26.7,51.6633333333,23.89,48.4,18.1,745.5,1,40
0,25.39,49.09,24.6714285714,47.5,26.1142857143,45.4142857143,46.134,15.9985714286,45.4942857143,26.7,51.4633333333,23.85,48.356,17.9333333333,745.4833333333,1.1666666667,40
0,25.39,49.03,24.6,47.59,26.1,45.378,46.09,15.89,46.714,26.6666666667,51.1633333333,23.8042857143,48.3671428571,17.7666666667,745.4666666667,1.3333333333,40
0,25.39,48.9666666667,24.5857142857,47.6657142857,26.1,45.29,46.09,15.8642857143,47.8685714286,26.6666666667,51.1633333333,23.83,48.46,17.6,745.45,1.5,40
0,25.39,48.9,24.478,47.812,26.06,45.29,46.09,15.8,49.454,26.6,50.9666666667,23.79,48.5,17.4333333333,745.4333333333,1.6666666667,40
0,25.3566666667,48.9,24.39,47.8528571429,26.0285714286,45.2128571429,46.09,15.94,49.4785714286,26.6,50.8266666667,23.7,48.5,17.2666666667,745.4166666667,1.8333333333,40
0,25.29,48.8266666667,24.39,48,26.02,45.2,46.09,15.916,49.414,26.5,50.4666666667,23.7,48.5,17.1,745.4,2,40
0,25.29,48.76,24.3042857143,48.0928571429,26.1,45.2,46.09,15.7685714286,50.1685714286,26.5,50.4,23.7,48.5,17.1,745.45,2.6666666667,40
0,25.29,48.7,24.272,48.178,26.1,45.09,46.0385714286,15.6,50.28,26.5,50.45,23.7257142857,48.4714285714,17.1,745.5,3.3333333333,40
0,25.29,48.7,24.2,48.09,26.1428571429,45.0771428571,45.925,15.4,50.9242857143,26.4266666667,50.7666666667,23.79,48.4,17.1,745.55,4,40
0,25.29,48.7,24.1,48.134,26.15,45,45.834,15.234,51.596,26.4266666667,51.0266666667,23.79,48.2928571429,17.1,745.6,4.6666666667,40
0,25.2,48.59,24.1,48.2514285714,26.2,44.98,45.79,15.1642857143,52.1685714286,26.39,51.23,23.79,48.2,17.1,745.65,5.3333333333,40
0,25.2,48.59,24.04,48.236,26.2,44.9,45.656,14.89,52.334,26.39,51.23,23.79,48.1685714286,17.1,745.7,6,40
0,25.2,48.59,23.98625,48.23375,26.2,44.856,45.59,14.8385714286,52.8128571429,26.4266666667,51.29,23.83,48.134,16.7333333333,745.7333333333,5.6666666667,40
0,25.2,48.53,23.9388888889,48.29,26.2,44.9,45.536,14.778,53.396,26.5,51.3633333333,23.89,48.1528571429,16.3666666667,745.7666666667,5.3333333333,40
0,25.2,48.5,23.89,48.4,26.2514285714,44.9985714286,45.4285714286,14.6642857143,53.3114285714,26.4633333333,51.4,23.89,48.178,16,745.8,5,40
0,25.2,48.4333333333,23.8471428571,48.4985714286,26.29,45.09,45.4,14.456,52.96,26.39,51.3266666667,23.89,48.09,15.6333333333,745.8333333333,4.6666666667,40
0,25.2,48.4666666667,23.83,48.554,26.29,45.09,45.4,14.25,52.9142857143,26.39,50.9,23.89,48.09,15.2666666667,745.8666666667,4.3333333333,40
0,25.1333333333,48.3266666667,23.7642857143,48.59,26.33,45.2,45.4,14.19,53.158,26.39,50.9,23.89,48.0385714286,14.9,745.9,4,40
0,25.1,48.29,23.7,48.59,26.3042857143,45.2,45.3685714286,14.1257142857,53.6942857143,26.39,51.03,23.89,48,14.8,745.9,3.8333333333,40
0,25.1666666667,48.2,23.6857142857,48.6371428571,26.31,45.218,45.334,14,53.714,26.3233333333,51.09,23.912,48,14.7,745.9,3.6666666667,40
0,25.1,48.2,23.6,48.6725,26.39,45.2257142857,45.3528571429,14.0625,54.53375,26.29,51.1266666667,23.9214285714,48,14.6,745.9,3.5,40
0,25.1,48.09,23.6,48.718,26.39,45.2,45.356,14.1,55.0514285714,26.29,51.1266666667,24,48,14.5,745.9,3.3333333333,40
0,25.1,48.09,23.5285714286,48.79,26.39,45.2257142857,45.4,14.08,55.09,26.29,51.2,23.9685714286,47.9857142857,14.4,745.9,3.1666666667,40
0,25.1,48.09,23.5,48.79,26.39,45.2,45.4,13.9685714286,55.0514285714,26.29,51.2,23.934,47.96,14.3,745.9,3,40
0,25.1,48.03,23.4842857143,48.8842857143,26.4214285714,45.2,45.3057142857,13.89,55.44,26.2,51.4633333333,23.89,47.9285714286,14.2333333333,745.8666666667,2.6666666667,37
0,25.1,48,23.39,48.9,26.434,45.156,45.312,14.0271428571,55.7971428571,26.2,51.7233333333,24,47.94,14.1666666667,745.8333333333,2.3333333333,34
0,25.1,48,23.39,48.9714285714,26.5,45.1685714286,45.3214285714,14,55.894,26.2,51.79,24,47.9285714286,14.1,745.8,2,31
0,25.0666666667,48,23.35,49,26.5,45.09,45.29,14.0285714286,56.2257142857,26.1333333333,51.8633333333,24,47.94,14.0333333333,745.7666666667,1.6666666667,28
0,25,48,23.3185714286,49.0514285714,26.5,45.09,45.2771428571,14,56.254,26.1,52.2,24,47.9,13.9666666667,745.7333333333,1.3333333333,25
0,25,47.9666666667,23.29,49.09,26.5,45.054,45.2,13.8928571429,56.2985714286,26.1,52.6266666667,24,47.9,13.9,745.7,1,22
0,25,47.9,23.29,49.09,26.5,45,45.2,13.778,56.254,26.1,52.8333333333,24,47.9,13.9166666667,745.6666666667,1,22.3333333333
0,25,47.9,23.254,49.09,26.52,45,45.2,13.6642857143,56.1685714286,26.1,52.9,24,47.9,13.9333333333,745.6333333333,1,22.6666666667
0,25,47.9,23.2,49.09,26.5571428571,45,45.1371428571,13.456,55.754,26.1,52.8266666667,24,47.9,13.95,745.6,1,23
0,25,47.9,23.2,49.09,26.54,45,45.09,13.2842857143,55.4685714286,26.1,52.7233333333,24,47.9,13.9666666667,745.5666666667,1,23.3333333333
0,25,47.9,23.2,49.09,26.6,44.8985714286,45.0257142857,13.058,54.998,26.1,52.59,23.9528571429,47.9,13.9833333333,745.5333333333,1,23.6666666667
0,24.89,47.79,23.1,49.134,26.6,44.79,44.9428571429,12.8642857143,54.5357142857,26.1,52.3333333333,24,47.9,14,745.5,1,24
0,24.89,47.79,23.1,49.1057142857,26.6,44.79,44.8633333333,12.654,54.59,26.0333333333,52.0666666667,24,47.9,13.8,745.4333333333,1,30.3333333333
0,24.89,47.76,23.1,49.156,26.6,44.7675,44.7385714286,12.5428571429,54.7271428571,26,51.8633333333,24,47.94,13.6,745.3666666667,1,36.6666666667
