c,d,e,f,g,h,I,k,n,o,r,s,t,u,v,w,y,z
0,20.3233333333,37.5,18.79,38.1266666667,20.39,36.03,35.9333333333,4.69,82.1233333333,19.7,37.4666666667,17.89,36.7,4.4666666667,754.8333333333,9,49.6666666667
0,20.39,37.3633333333,18.89,38.06,20.4633333333,36.06,36,4.69,82.33,19.7,37.5,17.89,36.76,4.45,754.7,9,42
0,20.4633333333,37.29,18.89,37.9333333333,20.4633333333,36.06,36.06,4.59,82.93,19.7,37.56,17.89,36.79,4.4333333333,754.5666666667,9,34.3333333333
10,20.5,37.1633333333,18.9266666667,37.9,20.5,36.06,36.23,4.6566666667,83.5233333333,19.7,37.6266666667,17.89,36.8633333333,4.4166666667,754.4333333333,9,26.6666666667
0,20.525,37.0675,19,37.8266666667,20.5,36,36.3633333333,4.69,83.9966666667,19.7,37.7,17.89,36.9,4.4,754.3,9,19
0,20.6,36.9333333333,19,37.76,20.5,36,36.4333333333,4.69,84.33,19.7,37.73,17.89,36.9666666667,4.5,754.1833333333,9,26.5
0,20.6333333333,36.9,19,37.7,20.5,36,36.56,4.7266666667,84.6233333333,19.6333333333,37.79,17.89,37,4.6,754.0666666667,9,34
0,20.7,36.9,19.0333333333,37.7,20.5,36,36.645,4.825,84.8225,19.6,37.9,17.89,37,4.7,753.95,9,41.5
0,20.7,36.79,19.1,37.7,20.575,36,36.79,4.9,85.06,19.6,37.9333333333,17.89,37.09,4.8,753.8333333333,9,49
0,20.7,36.79,19.1,37.7,20.6,36,36.8633333333,5,85.19,19.6,38,17.89,37.09,4.9,753.7166666667,9,56.5
0,20.79,36.76,19.1,37.7,20.6,36,36.9333333333,5.06,85.2633333333,19.6,38.09,17.79,37.09,5,753.6,9,64
0,20.79,36.7,19.2,37.645,20.6,35.9333333333,37.06,5.09,85.4333333333,19.6,38.1633333333,17.79,37.09,5.0833333333,753.4666666667,9.1666666667,59.8333333333
10,20.79,36.7,19.2,37.59,20.5666666667,35.9,37.1266666667,5.09,85.5,19.6,38.23,17.8566666667,37.26,5.1666666667,753.3333333333,9.3333333333,55.6666666667
0,20.79,36.76,19.2,37.59,20.5,35.9666666667,37.2,5.2266666667,85.66,19.5333333333,38.29,17.79,37.2225,5.25,753.2,9.5,51.5
0,20.79,37.09,19.2,37.8266666667,20.5,36.03,37.4266666667,5.3,85.8,19.5666666667,38.5666666667,17.79,37.29,5.3333333333,753.0666666667,9.6666666667,47.3333333333
0,20.79,37.1633333333,19.2,37.9,20.5,36.1633333333,37.96,5.4,85.8,19.5666666667,39.16,17.79,37.3266666667,5.4166666667,752.9333333333,9.8333333333,43.1666666667
0,20.79,37.2,19.2,38.03,20.5333333333,36.29,38.2666666667,5.4,85.8,19.6333333333,39.5966666667,17.79,37.4,5.5,752.8,10,39
10,20.79,37.26,19.2,38.1633333333,20.6,36.3633333333,38.4666666667,5.5,86,19.76,39.93,17.79,37.5,5.5666666667,752.8,9.8333333333,40.5
30,20.89,37.4333333333,19.2,38.29,20.6,36.4333333333,38.6266666667,5.56,86,19.9266666667,40.23,17.79,37.5,5.6333333333,752.8,9.6666666667,42
20,20.89,37.7666666667,19.2,38.29,20.6,36.56,38.9,5.59,86,20.0666666667,40.43,17.79,37.53,5.7,752.8,9.5,43.5
10,20.89,41.1333333333,19.23,38.6,20.6,36.7666666667,39.2,5.6566666667,86.06,20.23,40.5666666667,17.79,37.59,5.7666666667,752.8,9.3333333333,45
10,20.9633333333,42.86,19.29,39.3933333333,20.6,36.9666666667,39.1266666667,5.7266666667,86.09,20.29,40.7,17.79,37.7,5.8333333333,752.8,9.1666666667,46.5
0,21.2,42.6966666667,19.4266666667,40.2566666667,20.6,37.5,39.06,5.8666666667,86.1566666667,20.3233333333,40.53,17.79,37.7,5.9,752.8,9,48
0,21.2675,41.9475,19.5,40.7233333333,20.6,37.76,38.9333333333,5.9633333333,86.2266666667,20.3233333333,40.7233333333,17.79,37.79,6.0166666667,752.6833333333,8.8333333333,47.5
0,21.3566666667,41.1,19.6,40.76,20.7,38.03,39,6.115,86.3,20.39,40.86,17.79,37.8633333333,6.1333333333,752.5666666667,8.6666666667,47
0,21.39,40.2966666667,19.6,40.6266666667,20.7,38.09,39.3333333333,6.2633333333,86.3666666667,20.39,41.1333333333,17.79,37.9333333333,6.25,752.45,8.5,46.5
0,21.39,39.89,19.7,40.5266666667,20.7,38.09,39.545,6.4,86.4,20.5,41.53,17.79,38,6.3666666667,752.3333333333,8.3333333333,46
20,21.4266666667,39.56,19.7,40.3266666667,20.745,38.09,39.7,6.4,86.4,20.525,41.695,17.79,38.1266666667,6.4833333333,752.2166666667,8.1666666667,45.5
20,21.4266666667,39.36,19.7,40.1633333333,20.76,38.09,39.9,6.53,86.5,20.6,41.8633333333,17.79,38.26,6.6,752.1,8,45
20,21.39,39.1633333333,19.7,40.03,20.79,38.09,40,6.6566666667,86.56,20.6333333333,42.1566666667,17.79,38.4,6.7,752.0166666667,8,47.6666666667
30,21.39,39.03,19.745,40,20.79,38.09,40.2666666667,6.7266666667,86.53,20.7,42.43,17.79,38.4666666667,6.8,751.9333333333,8,50.3333333333
20,21.5,38.9666666667,19.7,39.9,20.8233333333,38.1266666667,40.3333333333,6.8,86.53,20.79,42.6266666667,17.79,38.5,6.9,751.85,8,53
20,21.5,38.8266666667,19.7,39.9,20.89,38.2,39.9266666667,6.9333333333,86.59,20.79,42.76,17.79,38.5,7,751.7666666667,8,55.6666666667
20,21.4266666667,38.73,19.76,39.8633333333,20.89,38.09,39.59,7,86.59,20.89,43.03,17.79,38.5,7.1,751.6833333333,8,58.3333333333
20,21.4266666667,38.73,19.7,39.8633333333,20.89,38.09,39.53,7.03,86.6233333333,20.89,43.09,17.79,38.5,7.2,751.6,8,61
20,21.39,38.59,19.7,39.9,20.8566666667,38.06,39.53,7.1566666667,86.69,21,43.2,17.79,38.56,7.2333333333,751.5,7.6666666667,58.5
30,21.39,38.59,19.7,39.9,20.8566666667,38.06,39.59,7.19,86.69,21,43.2,17.79,38.73,7.2666666667,751.4,7.3333333333,56
0,21.39,38.59,19.7,39.9,20.8233333333,38.1266666667,39.59,7.2633333333,86.7633333333,21.0666666667,43.33,17.79,38.79,7.3,751.3,7,53.5
0,21.39,38.6633333333,19.7,39.9666666667,20.89,38.1266666667,39.53,7.4,86.8,21,44.13,17.79,38.8266666667,7.3333333333,751.2,6.6666666667,51
0,21.3566666667,38.73,19.7,40.09,20.89,38.1266666667,39.3633333333,7.4666666667,86.8,21.0333333333,45,17.79,38.9666666667,7.3666666667,751.1,6.3333333333,48.5
0,21.29,38.79,19.7,40.1633333333,20.89,38.2,39.29,7.5,86.8,21.0333333333,45.1266666667,17.79,39.0666666667,7.4,751,6,46
0,21.29,38.9333333333,19.7,40.36,20.89,38.1266666667,39.4,7.56,86.8,21.1,45.4333333333,17.79,39.2,7.5166666667,750.9333333333,6.1666666667,49.1666666667
0,21.29,39.06,19.6333333333,40.56,20.8233333333,38.1266666667,39.4,7.64,86.85,21.1,45.56,17.79,39.23,7.6333333333,750.8666666667,6.3333333333,52.3333333333
10,21.29,39.245,19.6,40.86,20.79,38.09,39.53,7.7266666667,86.9,21.1,45.59,17.79,39.29,7.75,750.8,6.5,55.5
0,21.29,39.6266666667,19.6,41.1333333333,20.79,38.1633333333,39.6633333333,7.8,86.8333333333,21.0333333333,45.59,17.79,39.4333333333,7.8666666667,750.7333333333,6.6666666667,58.6666666667
0,21.29,39.76,19.6,41.3633333333,20.79,38.23,39.645,7.9,86.9,21.1,45.86,17.8566666667,39.7666666667,7.9833333333,750.6666666667,6.8333333333,61.8333333333
10,21.2,39.9,19.6,41.29,20.7225,38.3175,39.59,7.9,86.9,21.1,46.1333333333,17.89,40.03,8.1,750.6,7,65
0,21.2,39.9,19.6,41.4333333333,20.7,38.4,39.59,8,86.8666666667,21.05,46.345,17.89,40.1633333333,8.1666666667,750.5333333333,7.3333333333,58.6666666667
0,21.1666666667,40.03,19.5333333333,41.56,20.7,38.4,39.56,8,86.8,21.0666666667,46.53,17.89,40.23,8.2333333333,750.4666666667,7.6666666667,52.3333333333
0,21.1,40.09,19.5,41.645,20.7,38.4,39.5,8.1,86.9666666667,21,46.59,17.89,40.29,8.3,750.4,8,46
0,21.1,40.1266666667,19.5,41.7,20.6666666667,38.3633333333,39.5,8.16,86.9,20.89,46.6633333333,17.89,40.3266666667,8.3666666667,750.3333333333,8.3333333333,39.6666666667
0,21.1,40.2,19.5,41.76,20.6,38.29,39.5,8.2266666667,86.9333333333,20.89,46.6633333333,17.89,40.4,8.4333333333,750.2666666667,8.6666666667,33.3333333333
10,21.0666666667,40.1633333333,19.39,41.7,20.6,38.4,39.4666666667,8.3,86.9333333333,20.8233333333,46.7666666667,17.89,40.4666666667,8.5,750.2,9,27
0,21,40.09,19.39,41.7,20.6,38.4666666667,39.4666666667,8.3,86.9,20.8233333333,46.9666666667,17.89,40.53,8.5,750.0833333333,8.8333333333,29.1666666667
0,21,40.2,19.39,41.7,20.5,38.5,39.4333333333,8.2266666667,86.8333333333,20.79,47.2666666667,17.9633333333,40.59,8.5,749.9666666667,8.6666666667,31.3333333333
0,21,40.2,19.3233333333,41.7,20.5,38.56,39.5,8.1,86.8,20.79,47.5266666667,18,40.73,8.5,749.85,8.5,33.5
0,21,40.29,19.29,41.76,20.5333333333,38.59,39.5,8.0333333333,86.7266666667,20.79,47.7666666667,18,40.79,8.5,749.7333333333,8.3333333333,35.6666666667
0,20.9266666667,40.29,19.29,41.7,20.6,38.59,39.5,8,86.59,20.73,47.9666666667,17.9266666667,40.9,8.5,749.6166666667,8.1666666667,37.8333333333
0,20.89,40.29,19.26,41.6633333333,20.6,38.59,39.4666666667,8,86.53,20.7,48.3,18,40.9,8.5,749.5,8,40
0,20.89,40.29,19.26,41.6633333333,20.6,38.59,39.4,8.05,86.5,20.7,48.6333333333,17.9266666667,41.03,8.45,749.4166666667,8,40
10,20.79,40.2,19.2,41.59,20.6,38.53,39.4,8.0333333333,86.2633333333,20.7,48.9333333333,18,41.1633333333,8.4,749.3333333333,8,40
0,20.79,40.2,19.2,41.59,20.6,38.59,39.4,8.1,86.0633333333,20.7,49.1333333333,18,41.23,8.35,749.25,8,40
0,20.79,40.09,19.1666666667,41.56,20.6,38.59,39.4,8.16,85.7966666667,20.7,49.4,18,41.29,8.3,749.1666666667,8,40
0,20.7675,40.09,19.1,41.5,20.6,38.59,39.4,8.1,85.4633333333,20.6333333333,49.4,18,41.4,8.25,749.0833333333,8,40
0,20.7,40.09,19.1,41.59,20.6,38.59,39.4,8.1,85.0933333333,20.6666666667,49.5266666667,18,41.4666666667,8.2,749,8,40
0,20.7,40.09,19.1,41.59,20.6,38.59,39.29,8.1,84.6933333333,20.6,49.4,18,41.59,8.1,748.9,7.6666666667,43.1666666667
0,20.7,40.09,19.0666666667,41.56,20.6,38.59,39.29,8.1,83.8633333333,20.6,49.4,18,41.59,8,748.8,7.3333333333,46.3333333333
0,20.7,40.1266666667,19,41.5,20.6,38.59,39.29,8.1,83.3966666667,20.6,49.3633333333,18,41.7,7.9,748.7,7,49.5
0,20.6333333333,40.0666666667,19,41.5,20.6666666667,38.6633333333,39.29,8.1,83.06,20.5333333333,49.3633333333,18.0666666667,41.76,7.8,748.6,6.6666666667,52.6666666667
10,20.6,40,19,41.5,20.7,38.7,39.29,8.0333333333,83.2,20.5666666667,49.4333333333,18.0666666667,41.8633333333,7.7,748.5,6.3333333333,55.8333333333
0,20.6,40.06,19,41.5,20.7,38.7,39.29,7.9,83.66,20.5666666667,49.5,18.075,41.8725,7.6,748.4,6,59
0,20.6,40.09,18.89,41.5,20.7,38.7,39.29,7.9,83.9333333333,20.5,49.7,18.1,41.9666666667,7.6,748.2666666667,6.1666666667,53.5
0,20.5333333333,40.09,18.89,41.56,20.7,38.76,39.29,7.9,83.9333333333,20.5,49.76,18.1,42.03,7.6,748.1333333333,6.3333333333,48
0,20.5,40.09,18.8566666667,41.56,20.73,38.79,39.29,7.8333333333,83.5333333333,20.5,49.79,18.1,42.09,7.6,748,6.5,42.5
0,20.5,40.09,18.79,41.5,20.79,38.79,39.29,7.6566666667,83.2666666667,20.5,49.79,18.1,42.2,7.6,747.8666666667,6.6666666667,37
0,20.4633333333,40.09,18.79,41.5,20.7,38.79,39.23,7.59,82.7933333333,20.5,49.79,18.1,42.2,7.6,747.7333333333,6.8333333333,31.5
0,20.39,40.03,18.79,41.5,20.7,38.79,39.29,7.59,82.0966666667,20.5,49.73,18.1,42.29,7.6,747.6,7,26
0,20.39,40.09,18.76,41.56,20.7,38.79,39.2,7.59,81.1175,20.5,49.7,18.1,42.29,7.6,747.55,7,26.5
0,20.39,40.09,18.76,41.56,20.7,38.79,39.2,7.53,79.8,20.5,49.6266666667,18.1,42.4,7.6,747.5,7,27
0,20.3566666667,40,18.7,41.5,20.79,38.79,39.2,7.5,78.8933333333,20.5,49.4666666667,18.1,42.4,7.6,747.45,7,27.5
0,20.3566666667,40,18.7,41.5,20.79,38.8633333333,39.2,7.5,78.0333333333,20.5,49.4,18.1,42.4,7.6,747.4,7,28
0,20.3566666667,40,18.7,41.5,20.79,38.9,39.2,7.4,76.7666666667,20.5,49.26,18.1,42.4,7.6,747.35,7,28.5
0,20.29,40,18.7,41.5,20.79,38.9,39.1175,7.4,76.2266666667,20.5,49.1266666667,18.1,42.4333333333,7.6,747.3,7,29
0,20.23,40,18.6,41.4,20.8566666667,38.9,39.09,7.4666666667,75.5233333333,20.4633333333,48.93,18.1,42.4333333333,7.55,747.2166666667,7,30.8333333333
0,20.29,40,18.6,41.4,20.84,38.95,39.06,7.4,75.19,20.39,48.79,18.1,42.4333333333,7.5,747.1333333333,7,32.6666666667
0,20.23,39.9333333333,18.6,41.3633333333,20.8566666667,38.9666666667,39,7.4,75.2966666667,20.39,48.76,18.1,42.4333333333,7.45,747.05,7,34.5
0,20.2,39.9,18.6,41.29,20.79,39,38.9,7.4,74.8966666667,20.39,48.6725,18.2,42.5,7.4,746.9666666667,7,36.3333333333
0,20.1333333333,39.9,18.5666666667,41.29,20.79,39,38.9,7.4,73.6666666667,20.39,48.53,18.1333333333,42.5,7.35,746.8833333333,7,38.1666666667
0,20.1,39.9,18.5,41.2675,20.79,39,38.9,7.4,72.86,20.3566666667,48.4,18.1,42.5,7.3,746.8,7,40
0,20.1,39.9,18.5,41.2,20.79,39,38.8266666667,7.3666666667,71.9,20.29,48.3266666667,18.1,42.53,7.2666666667,746.6833333333,7.1666666667,37.6666666667
0,20.1,39.9,18.5,41.2,20.79,39,38.79,7.3,71.9,20.29,48.1633333333,18.1666666667,42.59,7.2333333333,746.5666666667,7.3333333333,35.3333333333
0,20.1,39.9,18.4633333333,41.1633333333,20.79,39,38.73,7.19,72.3266666667,20.29,48.03,18.1666666667,42.59,7.2,746.45,7.5,33
0,20,39.79,18.39,41.09,20.79,39.09,38.7,7.19,72.8666666667,20.29,47.9,18.1666666667,42.6633333333,7.1666666667,746.3333333333,7.6666666667,30.6666666667
0,20,39.79,18.4633333333,41.1633333333,20.79,39.09,38.7,7.2633333333,73.4633333333,20.29,47.9,18.2,42.7,7.1333333333,746.2166666667,7.8333333333,28.3333333333
10,20,39.79,18.39,41.09,20.7,39.09,38.7,7.19,74.0425,20.29,48,18.1333333333,42.76,7.1,746.1,8,26
0,20,39.8633333333,18.39,41.09,20.7,39.09,38.7,7.1233333333,74.5266666667,20.29,47.86,18.2,42.79,7,746.0666666667,8.1666666667,28.3333333333
0,20,40.09,18.39,41.09,20.7,39,38.7,6.7633333333,75.4666666667,20.2,47.2666666667,18.1333333333,42.73,6.9,746.0333333333,8.3333333333,30.6666666667
0,20,40.1633333333,18.39,41,20.7,39,38.7,6.6233333333,77.3266666667,20.2,46.8,18.2,42.56,6.8,746,8.5,33
0,20,40.2,18.4633333333,41,20.6666666667,38.76,38.7,6.56,76.2,20.1,46.1333333333,18.1333333333,42.5,6.7,745.9666666667,8.6666666667,35.3333333333
30,20,40.2,18.39,40.9,20.6,38.7,38.7,6.4333333333,75.6,20.1666666667,45.86,18.2,42.3633333333,6.6,745.9333333333,8.8333333333,37.6666666667
20,20,40.1633333333,18.39,40.9,20.6,38.7,38.9266666667,6.4,75.7633333333,20.1666666667,45.43,18.1333333333,42.23,6.5,745.9,9,40
20,20,40.145,18.39,40.9,20.6,38.7,39.3225,6.4,74.8966666667,20.0333333333,45.03,18.1333333333,42.0266666667,6.1666666667,746.05,8.3333333333,40
30,20,40.03,18.39,40.9,20.5,38.7,39.23,6.5,73.5933333333,20.0333333333,44.6333333333,18.1333333333,41.8266666667,5.8333333333,746.2,7.6666666667,40
20,20,40.03,18.39,40.79,20.5,38.7,38.8333333333,6.5,71.5266666667,20.0333333333,44.3,18.1,41.6633333333,5.5,746.35,7,40
30,20,40.09,18.39,40.73,20.5,38.7,38.6266666667,6.53,67.7566666667,20,44.0266666667,18.1,41.53,5.1666666667,746.5,6.3333333333,40
20,20,40.1633333333,18.5,40.76,20.5333333333,38.59,38.2966666667,6.6566666667,67.1566666667,20,43.9,18.1,41.3633333333,4.8333333333,746.65,5.6666666667,40
30,20,40.09,18.5,40.76,20.5333333333,38.53,37.89,6.59,64.5,19.89,43.6,18.1,41.23,4.5,746.8,5,40
20,20,40,18.65,40.745,20.5,38.5,37.5266666667,6.53,62.0266666667,19.89,43.2233333333,18.1,40.995,4.7833333333,746.75,5.3333333333,40
20,20.0666666667,40,18.86,40.43,20.5,38.5,37.3266666667,6.4,61.33,19.89,42.9633333333,18.1333333333,40.3633333333,5.0666666667,746.7,5.6666666667,40
0,20.0333333333,39.8266666667,19.0666666667,40.1566666667,20.5,38.5,37.29,6.4,62.6633333333,19.89,42.6333333333,18.2,39.89,5.35,746.65,6,40
0,20.1,39.6933333333,19.3233333333,39.8333333333,20.5,38.5,37.29,6.4,56.39,19.8233333333,41.8333333333,18.23,39.8666666667,5.6333333333,746.6,6.3333333333,40
0,20.1,39.6633333333,19.445,39.6,20.5,38.5,37.1633333333,6.425,55.4725,19.79,41.1,18.29,40.1266666667,5.9166666667,746.55,6.6666666667,40
0,20.1666666667,39.59,19.65,39.27,20.4266666667,38.4333333333,37.03,6.56,55.3,19.79,41.4333333333,18.2,38.7966666667,6.2,746.5,7,40
10,20.2,39.4666666667,19.76,38.8,20.5,38.5,37.09,6.69,55.0933333333,19.79,41.2,18.2,38.7233333333,6.25,746.5,7.3333333333,40
0,20.2,39.2666666667,19.9266666667,38.4,20.5,38.4333333333,37.09,6.69,53.9,19.79,41.1266666667,18.26,40.8633333333,6.3,746.5,7.6666666667,40
0,20.23,39.1266666667,20.0666666667,38.2,20.5,38.4333333333,36.9,6.9333333333,52.8266666667,19.79,40.9,18.26,40.7233333333,6.35,746.5,8,40
0,20.29,39.2,20.23,38,20.5666666667,38.5,36.8266666667,7.1266666667,50.5666666667,19.79,40.7666666667,18.29,41.1933333333,6.4,746.5,8.3333333333,40
0,20.3233333333,39.1633333333,20.3566666667,37.86,20.6,38.4666666667,36.6633333333,7.7266666667,50.7666666667,19.79,40.1933333333,18.29,41.6,6.45,746.5,8.6666666667,40
0,20.39,39.09,20.39,38.23,20.6,38.4,36.59,8,48.2333333333,19.79,39.9333333333,18.29,42.03,6.5,746.5,9,40
0,20.4633333333,39.4,20.4633333333,38.23,20.6,38.4,36.7,8.0333333333,43.9666666667,19.79,39.7966666667,18.3566666667,42.1633333333,6.7166666667,746.4333333333,9,40
0,20.4633333333,39.5266666667,20.5,38.49,20.6,38.4,36.6725,8.16,43.3,19.79,39.4633333333,18.39,42.2,6.9333333333,746.3666666667,9,40
0,20.55,40.45,20.5,38.23,20.6,38.4,36.53,8.1,41.1966666667,19.79,39.2233333333,18.39,42.26,7.15,746.3,9,40
0,20.6333333333,41.9266666667,20.5,38.1266666667,20.6,38.6266666667,36.59,8.16,40.7233333333,19.79,39.03,18.39,42.23,7.3666666667,746.2333333333,9,40
0,20.7,41.6666666667,20.5,38.2,20.6666666667,38.76,36.59,8.3,38.63,19.8233333333,38.8633333333,18.39,42.23,7.5833333333,746.1666666667,9,40
0,20.7,40.46,20.4266666667,38.09,20.7,38.79,36.6566666667,8.36,36.2966666667,19.89,38.73,18.39,42.1633333333,7.8,746.1,9,40
0,20.7,40.2,20.5,37.9633333333,20.7,38.79,36.93,8.46,34.5566666667,20,38.3333333333,18.39,42.09,7.9333333333,745.9333333333,8.8333333333,40
0,20.79,40.1966666667,20.5,37.7,20.7,38.59,37.6933333333,8.6,34.6966666667,20.075,38.07,18.39,42.09,8.0666666667,745.7666666667,8.6666666667,40
0,20.79,40.33,20.5,37.7,20.7,38.7233333333,37.8266666667,8.7933333333,35.8,20.1,37.9,18.39,42,8.2,745.6,8.5,40
0,20.89,39.9,20.5,37.6266666667,20.7,39.03,37.4,9.0666666667,36.5266666667,20.1,37.7233333333,18.39,42,8.3333333333,745.4333333333,8.3333333333,40
0,20.89,39.5,20.4633333333,37.4,20.7,39.09,37.3266666667,9.4,34.29,20.1666666667,37.59,18.39,41.9666666667,8.4666666667,745.2666666667,8.1666666667,40
0,20.89,38.99,20.39,37.1266666667,20.7,39.06,37.06,9.7266666667,32.4566666667,20.1666666667,37.4,18.39,41.9,8.6,745.1,8,40
0,20.9633333333,38.79,20.39,36.9666666667,20.7,38.9333333333,36.6666666667,9.9333333333,31.3966666667,20.1,37.3266666667,18.39,41.9,8.3833333333,744.9,8.3333333333,40
0,21.0333333333,38.9,20.39,36.9,20.7,38.76,36.1,10.1966666667,31.6566666667,20.1333333333,37.3266666667,18.39,41.9,8.1666666667,744.7,8.6666666667,40
0,21.1666666667,39.9,20.4633333333,36.53,20.7,38.7,35.7666666667,10.6633333333,30.8566666667,20.3266666667,37.5266666667,18.39,41.9,7.95,744.5,9,40
0,21.1666666667,37.5933333333,20.3233333333,35.4566666667,20.6666666667,38.6333333333,35.5633333333,10.59,31.06,20.5333333333,37.59,18.39,41.8266666667,7.7333333333,744.3,9.3333333333,40
10,21.1,37.0666666667,20.23,35.3266666667,20.6,38.36,35.23,9.7966666667,38.2666666667,20.6666666667,37.6633333333,18.39,41.79,7.5166666667,744.1,9.6666666667,40
0,21.1333333333,36.9666666667,20.29,35.4,20.6,38.1333333333,35.1266666667,9.7333333333,42.2333333333,20.8233333333,37.86,18.4633333333,41.8633333333,7.3,743.9,10,40
0,21.2,36.9666666667,20.29,35.5,20.6,37.86,35.1266666667,9.7933333333,41.5,20.9633333333,37.86,18.4633333333,41.8633333333,7.4666666667,743.7,9.8333333333,38.1666666667
0,21.29,37.09,20.29,35.56,20.6,37.56,35.1266666667,8.7333333333,51.2266666667,21.0333333333,37.8266666667,18.4633333333,41.8633333333,7.6333333333,743.5,9.6666666667,36.3333333333
0,21.29,37.03,20.29,35.73,20.6,37.4333333333,35.2675,8.66,51.3,21.1,37.8266666667,18.5,41.9,7.8,743.3,9.5,34.5
0,21.29,37.09,20.29,35.8633333333,20.65,37.4,35.23,8.83,47.29,21.2,37.6633333333,18.5,41.9,7.9666666667,743.1,9.3333333333,32.6666666667
0,21.29,37,20.29,35.9333333333,20.7,37.3633333333,35.2,9.09,44.8966666667,21.1333333333,37.59,18.5,41.8633333333,8.1333333333,742.9,9.1666666667,30.8333333333
0,21.29,37,20.29,35.9333333333,20.7,37.29,35.0666666667,9.6666666667,40.3266666667,21.1,37.4666666667,18.5,41.79,8.3,742.7,9,29
0,21.29,36.9666666667,20.26,35.8333333333,20.7,37.29,34.93,9.8,36.8,21.1,37.4,18.5,41.76,8.05,742.6333333333,9.1666666667,28.1666666667
0,21.29,36.9,20.26,35.7,20.6333333333,37.23,34.79,9.86,34.39,21.1,37.2,18.5,41.7,7.8,742.5666666667,9.3333333333,27.3333333333
0,21.23,36.79,20.1666666667,35.59,20.6,37.2,34.7,9.7266666667,33.9966666667,21.1,37.2,18.445,41.645,7.55,742.5,9.5,26.5
0,21.23,36.5966666667,20.075,35.5675,20.6,37.2,34.7,8.945,40.45,21.1,37.595,18.4633333333,41.6333333333,7.3,742.4333333333,9.6666666667,25.6666666667
0,21.1666666667,36.29,20,35.5,20.5,37.2,34.73,7.8,51.03,21.1333333333,38.1333333333,18.4633333333,41.5,7.05,742.3666666667,9.8333333333,24.8333333333
0,21.1,36.3633333333,19.89,35.6266666667,20.5,37.2,34.79,7.1333333333,57.4233333333,21.26,38.86,18.4266666667,41.4333333333,6.8,742.3,10,24
0,21.1,36.53,19.8233333333,35.7,20.5,37.2,34.9333333333,5.8266666667,62.0333333333,21.29,39.83,18.4266666667,41.5,6.3333333333,742.3333333333,9.6666666667,26.6666666667
0,21.1,36.59,19.7,35.8266666667,20.5,37.26,35.06,5.0333333333,66.0333333333,21.29,40.2233333333,18.39,41.5,5.8666666667,742.3666666667,9.3333333333,29.3333333333
0,21,36.5,19.7,35.9666666667,20.5,37.23,35,4.8,68.5966666667,21.3233333333,40.59,18.39,41.5,5.4,742.4,9,32
0,21,36.56,19.6,36.0666666667,20.5,37.29,35.06,4.8,69.3966666667,21.39,40.53,18.39,41.4666666667,4.9333333333,742.4333333333,8.6666666667,34.6666666667
0,20.9266666667,36.6266666667,19.6,36.26,20.5,37.29,35.1266666667,4.9333333333,70.03,21.5333333333,40.4,18.39,41.4,4.4666666667,742.4666666667,8.3333333333,37.3333333333
0,21,36.76,19.7,36.5,20.5,37.29,35.2,4.9333333333,70.03,21.6,40.2666666667,18.39,41.4333333333,4,742.5,8,40
0,20.9633333333,36.76,19.7,36.5,20.5,37.29,35.29,4.8666666667,70.3666666667,21.6333333333,40,18.39,41.5,3.9166666667,742.5166666667,7.5,40
0,20.89,36.76,19.7,36.6266666667,20.5,37.29,35.3633333333,4.8,70.6333333333,21.7,39.86,18.39,41.3633333333,3.8333333333,742.5333333333,7,40
0,20.89,36.7,19.76,36.7,20.5333333333,37.26,35.45,4.6566666667,71.5,21.7,39.76,18.39,41.03,3.75,742.55,6.5,40
0,20.89,36.76,19.8233333333,36.73,20.6,37.2,35.53,4.59,72.36,21.7,39.6266666667,18.39,40.2966666667,3.6666666667,742.5666666667,6,40
0,21,36.9333333333,19.89,36.79,20.6,37.09,35.6633333333,4.5,73.0633333333,21.7,39.59,18.39,39.9633333333,3.5833333333,742.5833333333,5.5,40
0,21.1,38.2725,20,36.76,20.6333333333,37.1566666667,35.7666666667,4.4333333333,73.2633333333,21.7,39.59,18.39,39.6333333333,3.5,742.6,5,40
0,21.2,41.2233333333,20.0666666667,36.8333333333,20.7,37.6966666667,35.9666666667,4.4,73.8333333333,21.7,39.59,18.3233333333,39.36,3.5333333333,742.6833333333,5.5,40
0,21.29,42.2333333333,20.2,37.36,20.73,38.7566666667,36.3,4.4,74.0266666667,21.7,39.6633333333,18.3566666667,39.1333333333,3.5666666667,742.7666666667,6,40
